pollen,location,from,to,value
Poaceae,DEBIED,2018-07-23 21:00:00,2018-07-23 22:00:00,9.45764266
Poaceae,DEVIEC,2018-07-23 21:00:00,2018-07-23 22:00:00,0.0
Pinus,DEBIED,2018-07-24 00:00:00,2018-07-24 01:00:00,0.0
Pinus,DEVIEC,2018-07-24 00:00:00,2018-07-24 01:00:00,0.0
Poaceae,DEBIED,2018-07-24 00:00:00,2018-07-24 01:00:00,0.0
Poaceae,DEVIEC,2018-07-24 00:00:00,2018-07-24 01:00:00,0.0
Pinus,DEBIED,2018-07-24 03:00:00,2018-07-24 04:00:00,0.0
Pinus,DEVIEC,2018-07-24 03:00:00,2018-07-24 04:00:00,0.0
Poaceae,DEBIED,2018-07-24 03:00:00,2018-07-24 04:00:00,0.0
Poaceae,DEVIEC,2018-07-24 03:00:00,2018-07-24 04:00:00,4.768301558
Pinus,DEBIED,2018-07-24 06:00:00,2018-07-24 07:00:00,0.0
Pinus,DEVIEC,2018-07-24 06:00:00,2018-07-24 07:00:00,0.0
Poaceae,DEBIED,2018-07-24 06:00:00,2018-07-24 07:00:00,0.0
Poaceae,DEVIEC,2018-07-24 06:00:00,2018-07-24 07:00:00,0.0
Pinus,DEBIED,2018-07-24 09:00:00,2018-07-24 10:00:00,0.0
Pinus,DEVIEC,2018-07-24 09:00:00,2018-07-24 10:00:00,0.0
Poaceae,DEBIED,2018-07-24 09:00:00,2018-07-24 10:00:00,14.19804478
Poaceae,DEVIEC,2018-07-24 09:00:00,2018-07-24 10:00:00,0.0
Pinus,DEBIED,2018-07-24 12:00:00,2018-07-24 13:00:00,0.0
Pinus,DEVIEC,2018-07-24 12:00:00,2018-07-24 13:00:00,0.0
Poaceae,DEBIED,2018-07-24 12:00:00,2018-07-24 13:00:00,37.83057064
Poaceae,DEVIEC,2018-07-24 12:00:00,2018-07-24 13:00:00,20.7877786
Pinus,DEBIED,2018-07-24 15:00:00,2018-07-24 16:00:00,0.0
Pinus,DEVIEC,2018-07-24 15:00:00,2018-07-24 16:00:00,0.0
Poaceae,DEBIED,2018-07-24 15:00:00,2018-07-24 16:00:00,9.465363185
Poaceae,DEVIEC,2018-07-24 15:00:00,2018-07-24 16:00:00,10.3938893
Pinus,DEBIED,2018-07-24 18:00:00,2018-07-24 19:00:00,0.0
Pinus,DEVIEC,2018-07-24 18:00:00,2018-07-24 19:00:00,0.0
Poaceae,DEBIED,2018-07-24 18:00:00,2018-07-24 19:00:00,28.41928897
Poaceae,DEVIEC,2018-07-24 18:00:00,2018-07-24 19:00:00,5.206631405
Pinus,DEBIED,2018-07-24 21:00:00,2018-07-24 22:00:00,0.0
Pinus,DEVIEC,2018-07-24 21:00:00,2018-07-24 22:00:00,0.0
Poaceae,DEBIED,2018-07-24 21:00:00,2018-07-24 22:00:00,9.45764266
Poaceae,DEVIEC,2018-07-24 21:00:00,2018-07-24 22:00:00,0.0
Pinus,DEBIED,2018-07-25 00:00:00,2018-07-25 01:00:00,0.0
Pinus,DEVIEC,2018-07-25 00:00:00,2018-07-25 01:00:00,0.0
Poaceae,DEBIED,2018-07-25 00:00:00,2018-07-25 01:00:00,0.0
Poaceae,DEVIEC,2018-07-25 00:00:00,2018-07-25 01:00:00,0.0
Pinus,DEBIED,2018-07-25 03:00:00,2018-07-25 04:00:00,0.0
Pinus,DEVIEC,2018-07-25 03:00:00,2018-07-25 04:00:00,0.0
Poaceae,DEBIED,2018-07-25 03:00:00,2018-07-25 04:00:00,14.17490208
Poaceae,DEVIEC,2018-07-25 03:00:00,2018-07-25 04:00:00,0.0
Pinus,DEBIED,2018-07-25 06:00:00,2018-07-25 07:00:00,0.0
Pinus,DEVIEC,2018-07-25 06:00:00,2018-07-25 07:00:00,0.0
Poaceae,DEBIED,2018-07-25 06:00:00,2018-07-25 07:00:00,14.20964449
Poaceae,DEVIEC,2018-07-25 06:00:00,2018-07-25 07:00:00,0.0
Pinus,DEBIED,2018-07-25 09:00:00,2018-07-25 10:00:00,0.0
Pinus,DEVIEC,2018-07-25 09:00:00,2018-07-25 10:00:00,0.0
Poaceae,DEBIED,2018-07-25 09:00:00,2018-07-25 10:00:00,4.732681592
Poaceae,DEVIEC,2018-07-25 09:00:00,2018-07-25 10:00:00,5.201783518
Pinus,DEBIED,2018-07-25 12:00:00,2018-07-25 13:00:00,0.0
Pinus,DEVIEC,2018-07-25 12:00:00,2018-07-25 13:00:00,0.0
Poaceae,DEBIED,2018-07-25 12:00:00,2018-07-25 13:00:00,14.19804478
Poaceae,DEVIEC,2018-07-25 12:00:00,2018-07-25 13:00:00,0.0
Pinus,DEBIED,2018-07-25 15:00:00,2018-07-25 16:00:00,0.0
Pinus,DEVIEC,2018-07-25 15:00:00,2018-07-25 16:00:00,0.0
Poaceae,DEBIED,2018-07-25 15:00:00,2018-07-25 16:00:00,4.732681592
Poaceae,DEVIEC,2018-07-25 15:00:00,2018-07-25 16:00:00,0.0
Pinus,DEBIED,2018-07-25 18:00:00,2018-07-25 19:00:00,0.0
Pinus,DEVIEC,2018-07-25 18:00:00,2018-07-25 19:00:00,0.0
Poaceae,DEBIED,2018-07-25 18:00:00,2018-07-25 19:00:00,4.736548162
Poaceae,DEVIEC,2018-07-25 18:00:00,2018-07-25 19:00:00,0.0
Pinus,DEBIED,2018-07-25 21:00:00,2018-07-25 22:00:00,0.0
Pinus,DEVIEC,2018-07-25 21:00:00,2018-07-25 22:00:00,0.0
Poaceae,DEBIED,2018-07-25 21:00:00,2018-07-25 22:00:00,4.732681592
Poaceae,DEVIEC,2018-07-25 21:00:00,2018-07-25 22:00:00,0.0
Pinus,DEBIED,2018-07-26 00:00:00,2018-07-26 01:00:00,0.0
Pinus,DEVIEC,2018-07-26 00:00:00,2018-07-26 01:00:00,0.0
Poaceae,DEBIED,2018-07-26 00:00:00,2018-07-26 01:00:00,0.0
Poaceae,DEVIEC,2018-07-26 00:00:00,2018-07-26 01:00:00,0.0
Pinus,DEBIED,2018-07-26 03:00:00,2018-07-26 04:00:00,0.0
Pinus,DEVIEC,2018-07-26 03:00:00,2018-07-26 04:00:00,0.0
Poaceae,DEBIED,2018-07-26 03:00:00,2018-07-26 04:00:00,4.72882133
Poaceae,DEVIEC,2018-07-26 03:00:00,2018-07-26 04:00:00,4.844609419
Pinus,DEBIED,2018-07-26 06:00:00,2018-07-26 07:00:00,0.0
Pinus,DEVIEC,2018-07-26 06:00:00,2018-07-26 07:00:00,0.0
Poaceae,DEBIED,2018-07-26 06:00:00,2018-07-26 07:00:00,9.555509501
Poaceae,DEVIEC,2018-07-26 06:00:00,2018-07-26 07:00:00,4.803898415
Pinus,DEBIED,2018-07-26 09:00:00,2018-07-26 10:00:00,0.0
Pinus,DEVIEC,2018-07-26 09:00:00,2018-07-26 10:00:00,0.0
Poaceae,DEBIED,2018-07-26 09:00:00,2018-07-26 10:00:00,4.732681592
Poaceae,DEVIEC,2018-07-26 09:00:00,2018-07-26 10:00:00,9.634684321
Pinus,DEBIED,2018-07-26 12:00:00,2018-07-26 13:00:00,0.0
Pinus,DEVIEC,2018-07-26 12:00:00,2018-07-26 13:00:00,0.0
Poaceae,DEBIED,2018-07-26 12:00:00,2018-07-26 13:00:00,52.05949752
Poaceae,DEVIEC,2018-07-26 12:00:00,2018-07-26 13:00:00,10.40356704
Pinus,DEBIED,2018-07-26 15:00:00,2018-07-26 16:00:00,0.0
Pinus,DEVIEC,2018-07-26 15:00:00,2018-07-26 16:00:00,0.0
Poaceae,DEBIED,2018-07-26 15:00:00,2018-07-26 16:00:00,18.89986944
Poaceae,DEVIEC,2018-07-26 15:00:00,2018-07-26 16:00:00,0.0
Pinus,DEBIED,2018-07-26 18:00:00,2018-07-26 19:00:00,0.0
Pinus,DEVIEC,2018-07-26 18:00:00,2018-07-26 19:00:00,0.0
Poaceae,DEBIED,2018-07-26 18:00:00,2018-07-26 19:00:00,0.0
Poaceae,DEVIEC,2018-07-26 18:00:00,2018-07-26 19:00:00,0.0
Pinus,DEBIED,2018-07-26 21:00:00,2018-07-26 22:00:00,0.0
Pinus,DEVIEC,2018-07-26 21:00:00,2018-07-26 22:00:00,0.0
Poaceae,DEBIED,2018-07-26 21:00:00,2018-07-26 22:00:00,0.0
Poaceae,DEVIEC,2018-07-26 21:00:00,2018-07-26 22:00:00,0.0
Pinus,DEBIED,2018-07-27 00:00:00,2018-07-27 01:00:00,0.0
Pinus,DEVIEC,2018-07-27 00:00:00,2018-07-27 01:00:00,0.0
Poaceae,DEBIED,2018-07-27 00:00:00,2018-07-27 01:00:00,4.736548162
Poaceae,DEVIEC,2018-07-27 00:00:00,2018-07-27 01:00:00,0.0
Pinus,DEBIED,2018-07-27 03:00:00,2018-07-27 04:00:00,0.0
Pinus,DEVIEC,2018-07-27 03:00:00,2018-07-27 04:00:00,0.0
Poaceae,DEBIED,2018-07-27 03:00:00,2018-07-27 04:00:00,0.0
Poaceae,DEVIEC,2018-07-27 03:00:00,2018-07-27 04:00:00,0.0
Pinus,DEBIED,2018-07-27 06:00:00,2018-07-27 07:00:00,0.0
Pinus,DEVIEC,2018-07-27 06:00:00,2018-07-27 07:00:00,0.0
Poaceae,DEBIED,2018-07-27 06:00:00,2018-07-27 07:00:00,0.0
Poaceae,DEVIEC,2018-07-27 06:00:00,2018-07-27 07:00:00,0.0
Pinus,DEBIED,2018-07-27 09:00:00,2018-07-27 10:00:00,0.0
Pinus,DEVIEC,2018-07-27 09:00:00,2018-07-27 10:00:00,0.0
Poaceae,DEBIED,2018-07-27 09:00:00,2018-07-27 10:00:00,4.72882133
Poaceae,DEVIEC,2018-07-27 09:00:00,2018-07-27 10:00:00,4.759438544
Pinus,DEBIED,2018-07-27 12:00:00,2018-07-27 13:00:00,0.0
Pinus,DEVIEC,2018-07-27 12:00:00,2018-07-27 13:00:00,0.0
Poaceae,DEBIED,2018-07-27 12:00:00,2018-07-27 13:00:00,28.39608955
Poaceae,DEVIEC,2018-07-27 12:00:00,2018-07-27 13:00:00,4.808371319
Pinus,DEBIED,2018-07-27 15:00:00,2018-07-27 16:00:00,0.0
Pinus,DEVIEC,2018-07-27 15:00:00,2018-07-27 16:00:00,0.0
Poaceae,DEBIED,2018-07-27 15:00:00,2018-07-27 16:00:00,14.19804478
Poaceae,DEVIEC,2018-07-27 15:00:00,2018-07-27 16:00:00,0.0
Pinus,DEBIED,2018-07-27 18:00:00,2018-07-27 19:00:00,0.0
Pinus,DEVIEC,2018-07-27 18:00:00,2018-07-27 19:00:00,0.0
Poaceae,DEBIED,2018-07-27 18:00:00,2018-07-27 19:00:00,4.732681592
Poaceae,DEVIEC,2018-07-27 18:00:00,2018-07-27 19:00:00,0.0
Pinus,DEBIED,2018-07-27 21:00:00,2018-07-27 22:00:00,0.0
Pinus,DEVIEC,2018-07-27 21:00:00,2018-07-27 22:00:00,0.0
Poaceae,DEBIED,2018-07-27 21:00:00,2018-07-27 22:00:00,4.732681592
Poaceae,DEVIEC,2018-07-27 21:00:00,2018-07-27 22:00:00,0.0
Pinus,DEBIED,2018-07-28 00:00:00,2018-07-28 01:00:00,0.0
Pinus,DEVIEC,2018-07-28 00:00:00,2018-07-28 01:00:00,0.0
Poaceae,DEBIED,2018-07-28 00:00:00,2018-07-28 01:00:00,0.0
Poaceae,DEVIEC,2018-07-28 00:00:00,2018-07-28 01:00:00,0.0
Pinus,DEBIED,2018-07-28 03:00:00,2018-07-28 04:00:00,0.0
Pinus,DEVIEC,2018-07-28 03:00:00,2018-07-28 04:00:00,0.0
Poaceae,DEBIED,2018-07-28 03:00:00,2018-07-28 04:00:00,4.732681592
Poaceae,DEVIEC,2018-07-28 03:00:00,2018-07-28 04:00:00,4.808371319
Pinus,DEBIED,2018-07-28 06:00:00,2018-07-28 07:00:00,0.0
Pinus,DEVIEC,2018-07-28 06:00:00,2018-07-28 07:00:00,0.0
Poaceae,DEBIED,2018-07-28 06:00:00,2018-07-28 07:00:00,4.72882133
Poaceae,DEVIEC,2018-07-28 06:00:00,2018-07-28 07:00:00,0.0
Pinus,DEBIED,2018-07-28 09:00:00,2018-07-28 10:00:00,0.0
Pinus,DEVIEC,2018-07-28 09:00:00,2018-07-28 10:00:00,0.0
Poaceae,DEBIED,2018-07-28 09:00:00,2018-07-28 10:00:00,9.465363185
Poaceae,DEVIEC,2018-07-28 09:00:00,2018-07-28 10:00:00,14.43855768
Pinus,DEBIED,2018-07-28 12:00:00,2018-07-28 13:00:00,0.0
Pinus,DEVIEC,2018-07-28 12:00:00,2018-07-28 13:00:00,0.0
Poaceae,DEBIED,2018-07-28 12:00:00,2018-07-28 13:00:00,18.93072637
Poaceae,DEVIEC,2018-07-28 12:00:00,2018-07-28 13:00:00,14.30490467
Pinus,DEBIED,2018-07-28 15:00:00,2018-07-28 16:00:00,0.0
Pinus,DEVIEC,2018-07-28 15:00:00,2018-07-28 16:00:00,0.0
Poaceae,DEBIED,2018-07-28 15:00:00,2018-07-28 16:00:00,9.555509501
Poaceae,DEVIEC,2018-07-28 15:00:00,2018-07-28 16:00:00,4.808371319
Pinus,DEBIED,2018-07-28 18:00:00,2018-07-28 19:00:00,0.0
Pinus,DEVIEC,2018-07-28 18:00:00,2018-07-28 19:00:00,0.0
Poaceae,DEBIED,2018-07-28 18:00:00,2018-07-28 19:00:00,4.773857724
Poaceae,DEVIEC,2018-07-28 18:00:00,2018-07-28 19:00:00,0.0
Pinus,DEBIED,2018-07-28 21:00:00,2018-07-28 22:00:00,0.0
Pinus,DEVIEC,2018-07-28 21:00:00,2018-07-28 22:00:00,0.0
Poaceae,DEBIED,2018-07-28 21:00:00,2018-07-28 22:00:00,0.0
Poaceae,DEVIEC,2018-07-28 21:00:00,2018-07-28 22:00:00,9.527731857
Pinus,DEBIED,2018-07-29 00:00:00,2018-07-29 01:00:00,0.0
Pinus,DEVIEC,2018-07-29 00:00:00,2018-07-29 01:00:00,0.0
Poaceae,DEBIED,2018-07-29 00:00:00,2018-07-29 01:00:00,0.0
Poaceae,DEVIEC,2018-07-29 00:00:00,2018-07-29 01:00:00,0.0
Pinus,DEBIED,2018-07-29 03:00:00,2018-07-29 04:00:00,0.0
Pinus,DEVIEC,2018-07-29 03:00:00,2018-07-29 04:00:00,0.0
Poaceae,DEBIED,2018-07-29 03:00:00,2018-07-29 04:00:00,0.0
Poaceae,DEVIEC,2018-07-29 03:00:00,2018-07-29 04:00:00,0.0
Pinus,DEBIED,2018-07-29 06:00:00,2018-07-29 07:00:00,0.0
Pinus,DEVIEC,2018-07-29 06:00:00,2018-07-29 07:00:00,0.0
Poaceae,DEBIED,2018-07-29 06:00:00,2018-07-29 07:00:00,0.0
Poaceae,DEVIEC,2018-07-29 06:00:00,2018-07-29 07:00:00,0.0
Pinus,DEBIED,2018-07-29 09:00:00,2018-07-29 10:00:00,0.0
Pinus,DEVIEC,2018-07-29 09:00:00,2018-07-29 10:00:00,0.0
Poaceae,DEBIED,2018-07-29 09:00:00,2018-07-29 10:00:00,4.72496736
Poaceae,DEVIEC,2018-07-29 09:00:00,2018-07-29 10:00:00,5.201783518
Pinus,DEBIED,2018-07-29 12:00:00,2018-07-29 13:00:00,0.0
Pinus,DEVIEC,2018-07-29 12:00:00,2018-07-29 13:00:00,0.0
Poaceae,DEBIED,2018-07-29 12:00:00,2018-07-29 13:00:00,9.473096324
Poaceae,DEVIEC,2018-07-29 12:00:00,2018-07-29 13:00:00,19.23348527
Pinus,DEBIED,2018-07-29 15:00:00,2018-07-29 16:00:00,0.0
Pinus,DEVIEC,2018-07-29 15:00:00,2018-07-29 16:00:00,0.0
Poaceae,DEBIED,2018-07-29 15:00:00,2018-07-29 16:00:00,18.93072637
Poaceae,DEVIEC,2018-07-29 15:00:00,2018-07-29 16:00:00,0.0
Pinus,DEBIED,2018-07-29 18:00:00,2018-07-29 19:00:00,0.0
Pinus,DEVIEC,2018-07-29 18:00:00,2018-07-29 19:00:00,0.0
Poaceae,DEBIED,2018-07-29 18:00:00,2018-07-29 19:00:00,14.20964449
Poaceae,DEVIEC,2018-07-29 18:00:00,2018-07-29 19:00:00,4.803898415
Pinus,DEBIED,2018-07-29 21:00:00,2018-07-29 22:00:00,0.0
Pinus,DEVIEC,2018-07-29 21:00:00,2018-07-29 22:00:00,0.0
Poaceae,DEBIED,2018-07-29 21:00:00,2018-07-29 22:00:00,9.45764266
Poaceae,DEVIEC,2018-07-29 21:00:00,2018-07-29 22:00:00,0.0
Pinus,DEBIED,2018-07-30 00:00:00,2018-07-30 01:00:00,0.0
Pinus,DEVIEC,2018-07-30 00:00:00,2018-07-30 01:00:00,0.0
Poaceae,DEBIED,2018-07-30 00:00:00,2018-07-30 01:00:00,4.732681592
Poaceae,DEVIEC,2018-07-30 00:00:00,2018-07-30 01:00:00,4.777197643
Pinus,DEBIED,2018-07-30 03:00:00,2018-07-30 04:00:00,0.0
Pinus,DEVIEC,2018-07-30 03:00:00,2018-07-30 04:00:00,0.0
Poaceae,DEBIED,2018-07-30 03:00:00,2018-07-30 04:00:00,0.0
Poaceae,DEVIEC,2018-07-30 03:00:00,2018-07-30 04:00:00,0.0
Pinus,DEBIED,2018-07-30 06:00:00,2018-07-30 07:00:00,0.0
Pinus,DEVIEC,2018-07-30 06:00:00,2018-07-30 07:00:00,0.0
Poaceae,DEBIED,2018-07-30 06:00:00,2018-07-30 07:00:00,4.732681592
Poaceae,DEVIEC,2018-07-30 06:00:00,2018-07-30 07:00:00,0.0
Pinus,DEBIED,2018-07-30 09:00:00,2018-07-30 10:00:00,0.0
Pinus,DEVIEC,2018-07-30 09:00:00,2018-07-30 10:00:00,0.0
Poaceae,DEBIED,2018-07-30 09:00:00,2018-07-30 10:00:00,4.736548162
Poaceae,DEVIEC,2018-07-30 09:00:00,2018-07-30 10:00:00,4.803898415
Pinus,DEBIED,2018-07-30 12:00:00,2018-07-30 13:00:00,0.0
Pinus,DEVIEC,2018-07-30 12:00:00,2018-07-30 13:00:00,0.0
Poaceae,DEBIED,2018-07-30 12:00:00,2018-07-30 13:00:00,4.736548162
Poaceae,DEVIEC,2018-07-30 12:00:00,2018-07-30 13:00:00,23.86372727
Pinus,DEBIED,2018-07-30 15:00:00,2018-07-30 16:00:00,0.0
Pinus,DEVIEC,2018-07-30 15:00:00,2018-07-30 16:00:00,0.0
Poaceae,DEBIED,2018-07-30 15:00:00,2018-07-30 16:00:00,0.0
Poaceae,DEVIEC,2018-07-30 15:00:00,2018-07-30 16:00:00,9.616742637
Pinus,DEBIED,2018-07-30 18:00:00,2018-07-30 19:00:00,0.0
Pinus,DEVIEC,2018-07-30 18:00:00,2018-07-30 19:00:00,0.0
Poaceae,DEBIED,2018-07-30 18:00:00,2018-07-30 19:00:00,0.0
Poaceae,DEVIEC,2018-07-30 18:00:00,2018-07-30 19:00:00,0.0
Pinus,DEBIED,2018-07-30 21:00:00,2018-07-30 22:00:00,0.0
Pinus,DEVIEC,2018-07-30 21:00:00,2018-07-30 22:00:00,0.0
Poaceae,DEBIED,2018-07-30 21:00:00,2018-07-30 22:00:00,0.0
Poaceae,DEVIEC,2018-07-30 21:00:00,2018-07-30 22:00:00,0.0
Pinus,DEBIED,2018-07-31 00:00:00,2018-07-31 01:00:00,0.0
Pinus,DEVIEC,2018-07-31 00:00:00,2018-07-31 01:00:00,0.0
Poaceae,DEBIED,2018-07-31 00:00:00,2018-07-31 01:00:00,9.473096324
Poaceae,DEVIEC,2018-07-31 00:00:00,2018-07-31 01:00:00,0.0
Pinus,DEBIED,2018-07-31 03:00:00,2018-07-31 04:00:00,0.0
Pinus,DEVIEC,2018-07-31 03:00:00,2018-07-31 04:00:00,0.0
Poaceae,DEBIED,2018-07-31 03:00:00,2018-07-31 04:00:00,4.72882133
Poaceae,DEVIEC,2018-07-31 03:00:00,2018-07-31 04:00:00,4.808371319
Pinus,DEBIED,2018-07-31 06:00:00,2018-07-31 07:00:00,0.0
Pinus,DEVIEC,2018-07-31 06:00:00,2018-07-31 07:00:00,0.0
Poaceae,DEBIED,2018-07-31 06:00:00,2018-07-31 07:00:00,0.0
Poaceae,DEVIEC,2018-07-31 06:00:00,2018-07-31 07:00:00,0.0
Pinus,DEBIED,2018-07-31 09:00:00,2018-07-31 10:00:00,0.0
Pinus,DEVIEC,2018-07-31 09:00:00,2018-07-31 10:00:00,0.0
Poaceae,DEBIED,2018-07-31 09:00:00,2018-07-31 10:00:00,0.0
Poaceae,DEVIEC,2018-07-31 09:00:00,2018-07-31 10:00:00,0.0
Pinus,DEBIED,2018-07-31 12:00:00,2018-07-31 13:00:00,0.0
Pinus,DEVIEC,2018-07-31 12:00:00,2018-07-31 13:00:00,0.0
Poaceae,DEBIED,2018-07-31 12:00:00,2018-07-31 13:00:00,0.0
Poaceae,DEVIEC,2018-07-31 12:00:00,2018-07-31 13:00:00,19.07320623
Pinus,DEBIED,2018-07-31 15:00:00,2018-07-31 16:00:00,0.0
Pinus,DEVIEC,2018-07-31 15:00:00,2018-07-31 16:00:00,0.0
Poaceae,DEBIED,2018-07-31 15:00:00,2018-07-31 16:00:00,18.93072637
Poaceae,DEVIEC,2018-07-31 15:00:00,2018-07-31 16:00:00,10.41326281
Pinus,DEBIED,2018-07-31 18:00:00,2018-07-31 19:00:00,0.0
Pinus,DEVIEC,2018-07-31 18:00:00,2018-07-31 19:00:00,0.0
Poaceae,DEBIED,2018-07-31 18:00:00,2018-07-31 19:00:00,4.732681592
Poaceae,DEVIEC,2018-07-31 18:00:00,2018-07-31 19:00:00,4.808371319
Pinus,DEBIED,2018-07-31 21:00:00,2018-07-31 22:00:00,0.0
Pinus,DEVIEC,2018-07-31 21:00:00,2018-07-31 22:00:00,0.0
Poaceae,DEBIED,2018-07-31 21:00:00,2018-07-31 22:00:00,0.0
Poaceae,DEVIEC,2018-07-31 21:00:00,2018-07-31 22:00:00,0.0
Pinus,DEBIED,2018-08-01 00:00:00,2018-08-01 01:00:00,0.0
Pinus,DEVIEC,2018-08-01 00:00:00,2018-08-01 01:00:00,0.0
Poaceae,DEBIED,2018-08-01 00:00:00,2018-08-01 01:00:00,4.72882133
Poaceae,DEVIEC,2018-08-01 00:00:00,2018-08-01 01:00:00,0.0
Pinus,DEBIED,2018-08-01 03:00:00,2018-08-01 04:00:00,0.0
Pinus,DEVIEC,2018-08-01 03:00:00,2018-08-01 04:00:00,0.0
Poaceae,DEBIED,2018-08-01 03:00:00,2018-08-01 04:00:00,0.0
Poaceae,DEVIEC,2018-08-01 03:00:00,2018-08-01 04:00:00,0.0
Pinus,DEBIED,2018-08-01 06:00:00,2018-08-01 07:00:00,0.0
Pinus,DEVIEC,2018-08-01 06:00:00,2018-08-01 07:00:00,0.0
Poaceae,DEBIED,2018-08-01 06:00:00,2018-08-01 07:00:00,0.0
Poaceae,DEVIEC,2018-08-01 06:00:00,2018-08-01 07:00:00,4.808371319
Pinus,DEBIED,2018-08-01 09:00:00,2018-08-01 10:00:00,0.0
Pinus,DEVIEC,2018-08-01 09:00:00,2018-08-01 10:00:00,0.0
Poaceae,DEBIED,2018-08-01 09:00:00,2018-08-01 10:00:00,0.0
Poaceae,DEVIEC,2018-08-01 09:00:00,2018-08-01 10:00:00,14.41169525
Pinus,DEBIED,2018-08-01 12:00:00,2018-08-01 13:00:00,0.0
Pinus,DEVIEC,2018-08-01 12:00:00,2018-08-01 13:00:00,0.0
Poaceae,DEBIED,2018-08-01 12:00:00,2018-08-01 13:00:00,0.0
Poaceae,DEVIEC,2018-08-01 12:00:00,2018-08-01 13:00:00,0.0
Pinus,DEBIED,2018-08-01 15:00:00,2018-08-01 16:00:00,0.0
Pinus,DEVIEC,2018-08-01 15:00:00,2018-08-01 16:00:00,0.0
Poaceae,DEBIED,2018-08-01 15:00:00,2018-08-01 16:00:00,13.56957041
Poaceae,DEVIEC,2018-08-01 15:00:00,2018-08-01 16:00:00,4.803898415
Pinus,DEBIED,2018-08-01 18:00:00,2018-08-01 19:00:00,0.0
Pinus,DEVIEC,2018-08-01 18:00:00,2018-08-01 19:00:00,0.0
Poaceae,DEBIED,2018-08-01 18:00:00,2018-08-01 19:00:00,9.046380274
Poaceae,DEVIEC,2018-08-01 18:00:00,2018-08-01 19:00:00,0.0
Pinus,DEBIED,2018-08-01 21:00:00,2018-08-01 22:00:00,0.0
Pinus,DEVIEC,2018-08-01 21:00:00,2018-08-01 22:00:00,0.0
Poaceae,DEBIED,2018-08-01 21:00:00,2018-08-01 22:00:00,0.0
Poaceae,DEVIEC,2018-08-01 21:00:00,2018-08-01 22:00:00,0.0
Pinus,DEBIED,2018-08-02 00:00:00,2018-08-02 01:00:00,0.0
Pinus,DEVIEC,2018-08-02 00:00:00,2018-08-02 01:00:00,0.0
Poaceae,DEBIED,2018-08-02 00:00:00,2018-08-02 01:00:00,9.038995474
Poaceae,DEVIEC,2018-08-02 00:00:00,2018-08-02 01:00:00,0.0
Pinus,DEBIED,2018-08-02 03:00:00,2018-08-02 04:00:00,0.0
Pinus,DEVIEC,2018-08-02 03:00:00,2018-08-02 04:00:00,0.0
Poaceae,DEBIED,2018-08-02 03:00:00,2018-08-02 04:00:00,0.0
Poaceae,DEVIEC,2018-08-02 03:00:00,2018-08-02 04:00:00,0.0
Pinus,DEBIED,2018-08-02 06:00:00,2018-08-02 07:00:00,0.0
Pinus,DEVIEC,2018-08-02 06:00:00,2018-08-02 07:00:00,0.0
Poaceae,DEBIED,2018-08-02 06:00:00,2018-08-02 07:00:00,4.523190137
Poaceae,DEVIEC,2018-08-02 06:00:00,2018-08-02 07:00:00,0.0
Pinus,DEBIED,2018-08-02 09:00:00,2018-08-02 10:00:00,0.0
Pinus,DEVIEC,2018-08-02 09:00:00,2018-08-02 10:00:00,0.0
Poaceae,DEBIED,2018-08-02 09:00:00,2018-08-02 10:00:00,0.0
Poaceae,DEVIEC,2018-08-02 09:00:00,2018-08-02 10:00:00,9.54549091
Pinus,DEBIED,2018-08-02 12:00:00,2018-08-02 13:00:00,0.0
Pinus,DEVIEC,2018-08-02 12:00:00,2018-08-02 13:00:00,0.0
Poaceae,DEBIED,2018-08-02 12:00:00,2018-08-02 13:00:00,9.038995474
Poaceae,DEVIEC,2018-08-02 12:00:00,2018-08-02 13:00:00,0.0
Pinus,DEBIED,2018-08-02 15:00:00,2018-08-02 16:00:00,0.0
Pinus,DEVIEC,2018-08-02 15:00:00,2018-08-02 16:00:00,0.0
Poaceae,DEBIED,2018-08-02 15:00:00,2018-08-02 16:00:00,9.038995474
Poaceae,DEVIEC,2018-08-02 15:00:00,2018-08-02 16:00:00,0.0
Pinus,DEBIED,2018-08-02 18:00:00,2018-08-02 19:00:00,0.0
Pinus,DEVIEC,2018-08-02 18:00:00,2018-08-02 19:00:00,0.0
Poaceae,DEBIED,2018-08-02 18:00:00,2018-08-02 19:00:00,4.519497737
Poaceae,DEVIEC,2018-08-02 18:00:00,2018-08-02 19:00:00,0.0
Pinus,DEBIED,2018-08-02 21:00:00,2018-08-02 22:00:00,0.0
Pinus,DEVIEC,2018-08-02 21:00:00,2018-08-02 22:00:00,0.0
Poaceae,DEBIED,2018-08-02 21:00:00,2018-08-02 22:00:00,13.43743524
Poaceae,DEVIEC,2018-08-02 21:00:00,2018-08-02 22:00:00,0.0
Pinus,DEBIED,2018-08-03 00:00:00,2018-08-03 01:00:00,0.0
Pinus,DEVIEC,2018-08-03 00:00:00,2018-08-03 01:00:00,0.0
Poaceae,DEBIED,2018-08-03 00:00:00,2018-08-03 01:00:00,4.519497737
Poaceae,DEVIEC,2018-08-03 00:00:00,2018-08-03 01:00:00,0.0
Pinus,DEBIED,2018-08-03 03:00:00,2018-08-03 04:00:00,0.0
Pinus,DEVIEC,2018-08-03 03:00:00,2018-08-03 04:00:00,0.0
Poaceae,DEBIED,2018-08-03 03:00:00,2018-08-03 04:00:00,0.0
